pokedex_number,name,generation,status,species,is_hisuian,is_galarian,is_alolan,is_mega,is_partner,has_form_difference,is_forme_change,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
765,Oranguru,7,Normal,Sage Pokémon,0,0,0,0,0,0,0,2,Normal,Psychic,1.5,76,3,Inner Focus,Telepathy,Symbiosis,490,90,60,80,90,110,60,45,70,172,Slow,1,Field,,50,20,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
766,Passimian,7,Normal,Teamwork Pokémon,0,0,0,0,0,0,0,1,Fighting,,2,82.8,2,Receiver,,Defiant,490,100,120,90,40,60,80,45,70,172,Slow,1,Field,,50,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
767,Wimpod,7,Normal,Turn Tail Pokémon,0,0,0,0,0,0,0,2,Bug,Water,0.5,12,1,Wimp Out,,,230,25,35,40,20,30,80,90,70,46,Medium Fast,2,Bug,Water 3,50,20,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
768,Golisopod,7,Normal,Hard Scale Pokémon,0,0,0,0,0,0,0,2,Bug,Water,2,108,1,Emergency Exit,,,530,75,125,140,60,90,40,45,70,186,Medium Fast,2,Bug,Water 3,50,20,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
769,Sandygast,7,Normal,Sand Heap Pokémon,0,0,0,0,0,0,0,2,Ghost,Ground,0.5,70,2,Water Compaction,,Sand Veil,320,55,55,80,70,45,15,140,70,64,Medium Fast,1,Amorphous,,50,15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
770,Palossand,7,Normal,Sand Castle Pokémon,0,0,0,0,0,0,0,2,Ghost,Ground,1.3,250,2,Water Compaction,,Sand Veil,480,85,75,110,100,75,35,60,70,168,Medium Fast,1,Amorphous,,50,15,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
771,Pyukumuku,7,Normal,Sea Cucumber Pokémon,0,0,0,0,0,0,0,1,Water,,0.3,1.2,2,Innards Out,,Unaware,410,55,60,130,30,130,5,60,70,144,Fast,1,Water 1,,50,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
772,Type: Null,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,0,0,1,Normal,,1.9,120.5,1,Battle Armor,,,534,95,95,95,95,95,59,3,0,107,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
773,Silvally,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,0,1,Normal,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
773,Silvally Fighting Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Fighting,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
773,Silvally Flying Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Flying,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
773,Silvally Poison Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Poison,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
773,Silvally Ground Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Ground,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
773,Silvally Rock Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Rock,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
773,Silvally Bug Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Bug,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
773,Silvally Ghost Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Ghost,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
773,Silvally Steel Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Steel,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
773,Silvally Fire Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Fire,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
773,Silvally Water Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Water,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
773,Silvally Grass Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Grass,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
773,Silvally Electric Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Electric,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
773,Silvally Psychic Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Psychic,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
773,Silvally Ice Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Ice,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
773,Silvally Dragon Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Dragon,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
773,Silvally Dark Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Dark,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
773,Silvally Fairy Forme,7,Sub Legendary,Synthetic Pokémon,0,0,0,0,0,1,1,1,Fairy,,2.3,100.5,1,RKS System,,,570,95,95,95,95,95,95,3,0,257,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
774,Minior Meteor Form,7,Normal,Meteor Pokémon,0,0,0,0,0,1,0,2,Rock,Flying,0.3,40,1,Shields Down,,,440,60,60,100,60,100,60,30,70,154,Medium Slow,1,Mineral,,,25,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
774,Minior Core Form,7,Normal,Meteor Pokémon,0,0,0,0,0,1,1,2,Rock,Flying,0.3,0.3,1,Shields Down,,,500,60,100,60,100,60,120,30,70,175,Medium Slow,1,Mineral,,,25,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
775,Komala,7,Normal,Drowsing Pokémon,0,0,0,0,0,0,0,1,Normal,,0.4,19.9,1,Comatose,,,480,65,115,65,75,95,65,45,70,168,Slow,1,Field,,50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
776,Turtonator,7,Normal,Blast Turtle Pokémon,0,0,0,0,0,0,0,2,Fire,Dragon,2,212,1,Shell Armor,,,485,60,78,135,91,85,36,70,70,170,Medium Fast,2,Dragon,Monster,50,20,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1
777,Togedemaru,7,Normal,Roly-Poly Pokémon,0,0,0,0,0,0,0,2,Electric,Steel,0.3,3.3,3,Iron Barbs,Lightning Rod,Sturdy,435,65,98,63,40,73,96,180,70,152,Medium Fast,2,Fairy,Field,50,10,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
778,Mimikyu,7,Normal,Disguise Pokémon,0,0,0,0,0,1,0,2,Ghost,Fairy,0.2,0.7,1,Disguise,,,476,55,90,80,50,105,96,45,70,167,Medium Fast,1,Amorphous,,50,20,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
779,Bruxish,7,Normal,Gnash Teeth Pokémon,0,0,0,0,0,0,0,2,Water,Psychic,0.9,19,3,Dazzling,Strong Jaw,Wonder Skin,475,68,105,70,70,70,92,80,70,166,Medium Fast,1,Water 2,,50,15,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
780,Drampa,7,Normal,Placid Pokémon,0,0,0,0,0,0,0,2,Normal,Dragon,3,185,3,Berserk,Sap Sipper,Cloud Nine,485,78,60,85,135,91,36,70,70,170,Medium Fast,2,Dragon,Monster,50,20,1,0.5,0.5,0.5,0.5,2,2,1,1,1,1,1,1,0,2,1,1,2
781,Dhelmise,7,Normal,Sea Creeper Pokémon,0,0,0,0,0,0,0,2,Ghost,Grass,3.9,210,1,Steelworker,,,517,70,131,100,86,90,40,25,70,181,Medium Fast,1,Mineral,,,25,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
782,Jangmo-o,7,Normal,Scaly Pokémon,0,0,0,0,0,0,0,1,Dragon,,0.6,29.7,3,Bulletproof,Soundproof,Overcoat,300,45,55,65,45,45,45,45,70,60,Slow,1,Dragon,,50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
783,Hakamo-o,7,Normal,Scaly Pokémon,0,0,0,0,0,0,0,2,Dragon,Fighting,1.2,47,3,Bulletproof,Soundproof,Overcoat,420,55,75,90,65,70,65,45,70,147,Slow,1,Dragon,,50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
784,Kommo-o,7,Normal,Scaly Pokémon,0,0,0,0,0,0,0,2,Dragon,Fighting,1.6,78.2,3,Bulletproof,Soundproof,Overcoat,600,75,110,125,100,105,85,45,70,270,Slow,1,Dragon,,50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
785,Tapu Koko,7,Sub Legendary,Land Spirit Pokémon,0,0,0,0,0,0,0,2,Electric,Fairy,1.8,20.5,2,Electric Surge,,Telepathy,570,70,115,85,95,75,130,3,70,257,Slow,1,Undiscovered,,,15,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
786,Tapu Lele,7,Sub Legendary,Land Spirit Pokémon,0,0,0,0,0,0,0,2,Psychic,Fairy,1.2,18.6,2,Psychic Surge,,Telepathy,570,70,85,75,130,115,95,3,70,257,Slow,1,Undiscovered,,,15,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
787,Tapu Bulu,7,Sub Legendary,Land Spirit Pokémon,0,0,0,0,0,0,0,2,Grass,Fairy,1.9,45.5,2,Grassy Surge,,Telepathy,570,70,130,115,85,95,75,3,70,257,Slow,1,Undiscovered,,,15,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
788,Tapu Fini,7,Sub Legendary,Land Spirit Pokémon,0,0,0,0,0,0,0,2,Water,Fairy,1.3,21.2,2,Misty Surge,,Telepathy,570,70,75,115,95,130,85,3,70,257,Slow,1,Undiscovered,,,15,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
789,Cosmog,7,Legendary,Nebula Pokémon,0,0,0,0,0,0,0,1,Psychic,,0.2,0.1,1,Unaware,,,200,43,29,31,29,31,37,45,0,40,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
790,Cosmoem,7,Legendary,Protostar Pokémon,0,0,0,0,0,0,0,1,Psychic,,0.1,999.9,1,Sturdy,,,400,43,29,131,29,131,37,45,0,140,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
791,Solgaleo,7,Legendary,Sunne Pokémon,0,0,0,0,0,0,0,2,Psychic,Steel,3.4,230,1,Full Metal Body,,,680,137,137,107,113,89,97,45,0,306,Slow,1,Undiscovered,,,120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
792,Lunala,7,Legendary,Moone Pokémon,0,0,0,0,0,0,0,2,Psychic,Ghost,4,120,1,Shadow Shield,,,680,137,113,89,137,107,97,45,0,306,Slow,1,Undiscovered,,,120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
793,Nihilego,7,Sub Legendary,Parasite Pokémon,0,0,0,0,0,0,0,2,Rock,Poison,1.2,55.5,1,Beast Boost,,,570,109,53,47,127,131,103,45,0,257,Slow,1,Undiscovered,,,120,0.5,0.5,2,1,1,1,1,0.25,4,0.5,2,0.5,1,1,1,1,2,0.5
794,Buzzwole,7,Sub Legendary,Swollen Pokémon,0,0,0,0,0,0,0,2,Bug,Fighting,2.4,333.6,1,Beast Boost,,,570,107,139,139,53,53,79,45,0,257,Slow,1,Undiscovered,,,120,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
795,Pheromosa,7,Sub Legendary,Lissome Pokémon,0,0,0,0,0,0,0,2,Bug,Fighting,1.8,25,1,Beast Boost,,,570,71,137,37,137,37,151,45,0,257,Slow,1,Undiscovered,,,120,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
796,Xurkitree,7,Sub Legendary,Glowing Pokémon,0,0,0,0,0,0,0,1,Electric,,3.8,100,1,Beast Boost,,,570,83,89,71,173,71,83,45,0,257,Slow,1,Undiscovered,,,120,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
797,Celesteela,7,Sub Legendary,Launch Pokémon,0,0,0,0,0,0,0,2,Steel,Flying,9.2,999.9,1,Beast Boost,,,570,97,101,103,107,101,61,45,0,257,Slow,1,Undiscovered,,,120,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
798,Kartana,7,Sub Legendary,Drawn Sword Pokémon,0,0,0,0,0,0,0,2,Grass,Steel,0.3,0.1,1,Beast Boost,,,570,59,181,131,59,31,109,45,0,257,Slow,1,Undiscovered,,,120,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
799,Guzzlord,7,Sub Legendary,Junkivore Pokémon,0,0,0,0,0,0,0,2,Dark,Dragon,5.5,888,1,Beast Boost,,,570,223,101,53,97,53,43,45,0,257,Slow,1,Undiscovered,,,120,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4
800,Necrozma,7,Legendary,Prism Pokémon,0,0,0,0,0,1,0,1,Psychic,,2.4,230,1,Prism Armor,,,600,97,107,101,127,89,79,255,0,270,Slow,1,Undiscovered,,,120,1,1,1,1,1,1,0.5,1,1,1,0.5,1.5,1,1.5,1,1.5,1,1
800,Dusk Mane Necrozma,7,Legendary,Prism Pokémon,0,0,0,0,0,1,1,2,Psychic,Steel,3.8,460,1,Prism Armor,,,680,97,157,127,113,109,77,3,0,306,Slow,1,Undiscovered,,,120,0.5,1.5,1,1,0.5,0.5,1,0,1.5,0.5,0.25,1,0.5,1.5,0.5,1.5,0.5,0.5
800,Dawn Wings Necrozma,7,Legendary,Prism Pokémon,0,0,0,0,0,1,1,2,Psychic,Ghost,4.2,350,1,Prism Armor,,,680,97,113,109,157,127,77,3,0,306,Slow,1,Undiscovered,,,120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,3,1,3,1,1
800,Ultra Necrozma,7,Legendary,Prism Pokémon,0,0,0,0,0,1,1,2,Psychic,Dragon,7.5,230,1,Neuroforce,,,754,97,167,97,167,97,129,3,0,339,Slow,1,Undiscovered,,,120,1,0.5,0.5,0.5,0.5,2,0.5,1,1,1,0.5,2,1,2,2,2,1,2
801,Magearna,7,Mythical,Artificial Pokémon,0,0,0,0,0,1,0,2,Steel,Fairy,1,80.5,1,Soul-Heart,,,600,80,95,115,130,115,65,3,0,270,Slow,1,Undiscovered,,,120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
802,Marshadow,7,Mythical,Gloomdweller Pokémon,0,0,0,0,0,0,0,2,Fighting,Ghost,0.7,22.2,1,Technician,,,600,90,125,80,90,90,125,3,0,270,Slow,1,Undiscovered,,,120,0,1,1,1,1,1,0,0.5,1,2,2,0.25,0.5,2,1,1,1,2
803,Poipole,7,Sub Legendary,Poison Pin Pokémon,0,0,0,0,0,0,0,1,Poison,,0.6,1.8,1,Beast Boost,,,420,67,73,67,73,67,73,45,0,189,Slow,1,Undiscovered,,,120,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
804,Naganadel,7,Sub Legendary,Poison Pin Pokémon,0,0,0,0,0,0,0,2,Poison,Dragon,3.6,150,1,Beast Boost,,,540,73,73,73,127,73,121,45,0,243,Slow,1,Undiscovered,,,120,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1
805,Stakataka,7,Sub Legendary,Rampart Pokémon,0,0,0,0,0,0,0,2,Rock,Steel,5.5,820,1,Beast Boost,,,570,61,131,211,53,101,13,30,0,257,Slow,1,Undiscovered,,,120,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
806,Blacephalon,7,Sub Legendary,Fireworks Pokémon,0,0,0,0,0,0,0,2,Fire,Ghost,1.8,13,1,Beast Boost,,,570,53,127,53,151,79,107,30,0,257,Slow,1,Undiscovered,,,120,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
807,Zeraora,7,Mythical,Thunderclap Pokémon,0,0,0,0,0,0,0,1,Electric,,1.5,44.5,1,Volt Absorb,,,600,88,112,75,102,80,143,3,0,270,Slow,1,Undiscovered,,,120,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
808,Meltan,7,Mythical,Hex Nut Pokémon,0,0,0,0,0,0,0,1,Steel,,0.2,8,1,Magnet Pull,,,300,46,65,65,55,35,34,3,,,Slow,1,Undiscovered,,,120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
809,Melmetal,7,Mythical,Hex Nut Pokémon,0,0,0,0,0,0,0,1,Steel,,2.5,800,1,Iron Fist,,,600,135,143,143,80,65,34,3,,,Slow,1,Undiscovered,,,120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
810,Grookey,8,Normal,Chimp Pokémon,0,0,0,0,0,0,0,1,Grass,,0.3,5,2,Overgrow,,Grassy Surge,310,50,65,50,40,40,65,45,,,Medium Slow,2,Field,Grass,87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
811,Thwackey,8,Normal,Beat Pokémon,0,0,0,0,0,0,0,1,Grass,,0.7,14,2,Overgrow,,Grassy Surge,420,70,85,70,55,60,80,45,,,Medium Slow,2,Field,Grass,87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
812,Rillaboom,8,Normal,Drummer Pokémon,0,0,0,0,0,0,0,1,Grass,,2.1,90,2,Overgrow,,Grassy Surge,530,100,125,90,60,70,85,45,,,Medium Slow,2,Field,Grass,87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
813,Scorbunny,8,Normal,Rabbit Pokémon,0,0,0,0,0,0,0,1,Fire,,0.3,4.5,2,Blaze,,Libero,310,50,71,40,40,40,69,45,,,Medium Slow,2,Field,Human-Like,87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
814,Raboot,8,Normal,Rabbit Pokémon,0,0,0,0,0,0,0,1,Fire,,0.6,9,2,Blaze,,Libero,420,65,86,60,55,60,94,45,,,Medium Slow,2,Field,Human-Like,87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
815,Cinderace,8,Normal,Striker Pokémon,0,0,0,0,0,0,0,1,Fire,,1.4,33,2,Blaze,,Libero,530,80,116,75,65,75,119,45,,,Medium Slow,2,Field,Human-Like,87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
816,Sobble,8,Normal,Water Lizard Pokémon,0,0,0,0,0,0,0,1,Water,,0.3,4,2,Torrent,,Sniper,310,50,40,40,70,40,70,45,,,Medium Slow,2,Field,Water 1,87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
817,Drizzile,8,Normal,Water lizard Pokémon,0,0,0,0,0,0,0,1,Water,,0.7,11.5,2,Torrent,,Sniper,420,65,60,55,95,55,90,45,,,Medium Slow,2,Field,Water 1,87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
818,Inteleon,8,Normal,Secret Agent Pokémon,0,0,0,0,0,0,0,1,Water,,1.9,45.2,2,Torrent,,Sniper,530,70,85,65,125,65,120,45,,,Medium Slow,2,Field,Water 1,87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
819,Skwovet,8,Normal,Cheeky Pokémon,0,0,0,0,0,0,0,1,Normal,,0.3,2.5,2,Cheek Pouch,,Gluttony,275,70,55,55,35,35,25,255,,,Medium Fast,1,Field,,50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
820,Greedent,8,Normal,Greedy Pokémon,0,0,0,0,0,0,0,1,Normal,,0.6,6,2,Cheek Pouch,,Gluttony,460,120,95,95,55,75,20,90,,,Medium Fast,1,Field,,50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
821,Rookidee,8,Normal,Tiny Bird Pokémon,0,0,0,0,0,0,0,1,Flying,,0.2,1.8,3,Keen Eye,Unnerve,Big Pecks,245,38,47,35,33,35,57,255,,,Medium Slow,1,Flying,,50,15,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
822,Corvisquire,8,Normal,Raven Pokémon,0,0,0,0,0,0,0,1,Flying,,0.8,16,3,Keen Eye,Unnerve,Big Pecks,365,68,67,55,43,55,77,120,,,Medium Slow,1,Flying,,50,15,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
823,Corviknight,8,Normal,Raven Pokémon,0,0,0,0,0,0,0,2,Flying,Steel,2.2,75,3,Pressure,Unnerve,Mirror Armor,495,98,87,105,53,85,67,45,,,Medium Slow,1,Flying,,50,15,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
824,Blipbug,8,Normal,Larva Pokémon,0,0,0,0,0,0,0,1,Bug,,0.4,8,3,Swarm,Compound Eyes,Telepathy,180,25,20,20,25,45,45,255,,,Medium Fast,1,Bug,,50,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
825,Dottler,8,Normal,Radome Pokémon,0,0,0,0,0,0,0,2,Bug,Psychic,0.4,19.5,3,Swarm,Compound Eyes,Telepathy,335,50,35,80,50,90,30,120,,,Medium Fast,1,Bug,,50,15,1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1
826,Orbeetle,8,Normal,Seven Spot Pokémon,0,0,0,0,0,0,0,2,Bug,Psychic,0.4,40.8,3,Swarm,Frisk,Telepathy,505,60,45,110,80,120,90,45,,,Medium Fast,1,Bug,,50,15,1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1
827,Nickit,8,Normal,Fox Pokémon,0,0,0,0,0,0,0,1,Dark,,0.6,8.9,3,Run Away,Unburden,Stakeout,245,40,28,28,47,52,50,255,,,Fast,1,Field,,50,15,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
828,Thievul,8,Normal,Fox Pokémon,0,0,0,0,0,0,0,1,Dark,,1.2,19.9,3,Run Away,Unburden,Stakeout,455,70,58,58,87,92,90,127,,,Fast,1,Field,,50,15,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
829,Gossifleur,8,Normal,Flowering Pokémon,0,0,0,0,0,0,0,1,Grass,,0.4,2.2,3,Cotton Down,Regenerator,Effect Spore,250,40,40,60,40,60,10,190,,,Medium Fast,1,Grass,,50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
830,Eldegoss,8,Normal,Cotton Bloom Pokémon,0,0,0,0,0,0,0,1,Grass,,0.5,2.5,3,Cotton Down,Regenerator,Effect Spore,460,60,50,90,80,120,60,75,,,Medium Fast,1,Grass,,50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
831,Wooloo,8,Normal,Sheep Pokémon,0,0,0,0,0,0,0,1,Normal,,0.6,6,3,Fluffy,Run Away,Bulletproof,270,42,40,55,40,45,48,255,,,Medium Fast,1,Field,,50,15,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
832,Dubwool,8,Normal,Sheep Pokémon,0,0,0,0,0,0,0,1,Normal,,1.3,43,3,Fluffy,Steadfast,Bulletproof,490,72,80,100,60,90,88,127,,,Medium Fast,1,Field,,50,15,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
